gene_pair_ko	reduce_dep	motif	side	SFE_2	SFE_1	support_1	support_2	overlap	max_overlap	freq_overlap	int_type	r_overlap	r_freq_overlap	wMI_stat	E.r.wMI_stat	ME_p.value	wMI_p.value	APC	direction	dMI	ME_good	wMI_good	APC_good	significance	genes_1	genes_2	alt_1	alt_2	gene_1	gene_2	p_anova	bf	driver/driver_n	driver/wt_n	wt/driver_n	WT_n	driver/driver_median	driver/wt_median	wt/driver_median	WT_median	posthoc_bf_direct.1_s1	posthoc_bf_direct.1_s2	posthoc_bf_indirect.1_s1	posthoc_bf_indirect.1_s2	posthoc_bf_indirect.3_s1	posthoc_bf_indirect.3_s2	posthoc_bf_combo.1_s1	posthoc_bf_combo.1_s2	posthoc_bf_combo.3_s1	posthoc_bf_combo.3_s2	driver/wt - driver/driver	wt/driver - driver/driver	driver/driver - WT	wt/driver - driver/wt	driver/wt - WT	wt/driver - WT	role_1	role_2	center	dd	dw	wd	ww	ko_on	important_diff	important_posthoc_anova_p	important_posthoc_bf	important_bf.ratio	important_normalized_effect_diff	important_posthoc_bf_direct	important_posthoc_bf_indirect	experiment	input_motif	ko_gene	gene.1_gene.2_ko	gene.pair	motif_ko	uid	significant_diff	lev	n_sig	n_precise	n	consistent
SMAD2--KRAS__KRAS	FALSE	MUT.KRAS_KRAS/DEL.merged.chr18:45357922-48616656_SMAD2	first	DEL.merged.chr18:45357922-48616656	MUT.KRAS	687	152	41	104	0.394230769230769	DEL - MUT	34.2234	0.329071153846154	0.0005636915505	0.000153008262035	0.0388	0.0454	0.002595449078398	CO	0.000410683288466	FALSE	FALSE	TRUE	significant_permissive	KRAS	SMAD2,SMAD4	MUT	DEL	KRAS	SMAD2	7.46866796547489E-40	5.54611270773594E+042	5	49	13	297	-1.56950937554177	-0.725301014934714	-0.09978898133541	-0.073185997958188	4.01807352918323	3381.06082571778	439775.554047805	1.45890158574852E+043	516061.983409929	3983669.3498826	439775.554047805	1.45890158574852E+043	516061.983409929	3983669.3498826	3.3248878317238E-08	0	NA	9.14468500923249E-12	NA	0.501265043090753	og	tsg	-0.608877878516536	-0.798575845407994	-0.146847893217472	0.43651318218113	0.508910556444336	og	-0.844208360607056	3.3248878317238E-08	NA	NA	-0.651727952190522	4.01807352918323	516061.983409929	DEMETER2	MUT.KRAS/DEL.merged.chr18:45357922-48616656	KRAS	KRAS__SMAD2__KRAS	SMAD2--KRAS	MUT.KRAS/DEL.merged.chr18:45357922-48616656__KRAS	MUT.KRAS_KRAS/DEL.merged.chr18:45357922-48616656_SMAD2__KRAS__DEMETER2	TRUE	event_exc	3	6	3	TRUE
SMAD2--KRAS__KRAS	FALSE	MUT.KRAS_KRAS/DEL.merged.chr18:45357922-48616656_SMAD2	first	DEL.merged.chr18:45357922-48616656	MUT.KRAS	687	152	41	104	0.394230769230769	DEL - MUT	34.2234	0.329071153846154	0.0005636915505	0.000153008262035	0.0388	0.0454	0.002595449078398	CO	0.000410683288466	FALSE	FALSE	TRUE	significant_permissive	KRAS	SMAD2,SMAD4	MUT	DEL	KRAS	SMAD2	1.98576556771637E-19	1.68483114908881E+020	10	61	12	141	-1.0368304749351	-0.869037239735045	-0.386010702180714	-0.288939211110739	0.352652488722375	3.24146732583452	0.12636548417132	4.29955638280604E+020	0.29878108679406	0.292518427845151	1	4.29955638280604E+020	1	0.292518427845151	0.954585009327546	0.001696490315687	NA	5.57749971630273E-06	NA	0.287652349369285	og	tsg	-0.586995579049569	-0.213402176764143	-0.200577364079829	0.154159501013195	0.259820039830777	og	-0.167793235200052	0.954585009327546	NA	NA	-0.012824812684314	0.352652488722375	0.29878108679406	AVANA	MUT.KRAS/DEL.merged.chr18:45357922-48616656	KRAS	KRAS__SMAD2__KRAS	SMAD2--KRAS	MUT.KRAS/DEL.merged.chr18:45357922-48616656__KRAS	MUT.KRAS_KRAS/DEL.merged.chr18:45357922-48616656_SMAD2__KRAS__AVANA	FALSE	gene	3	6	3	TRUE
SMAD4--KRAS__KRAS	FALSE	MUT.KRAS_KRAS/DEL.merged.chr18:45357922-48616656_SMAD4	first	DEL.merged.chr18:45357922-48616656	MUT.KRAS	687	152	41	104	0.394230769230769	DEL - MUT	34.2234	0.329071153846154	0.0005636915505	0.000153008262035	0.0388	0.0454	0.002595449078398	CO	0.000410683288466	FALSE	FALSE	TRUE	significant_permissive	KRAS	SMAD2,SMAD4	MUT	DEL	KRAS	SMAD4	1.10002036519419E-38	5.64838143886589E+041	15	37	22	278	-1.10461068925367	-0.719128003985706	-0.132813821008185	-0.078616214526247	4.56487676135357	700569.641991696	24731312707.5337	8.67323681531339E+041	818209810041.16	82630613953.829	24731312707.5337	8.67323681531339E+041	818209810041.16	82630613953.829	5.74884850834678E-09	0	NA	8.43769498715119E-15	NA	0.814373955564333	og	tsg	-0.533126120916987	-0.652541169965598	-0.164022897022826	0.386643781777559	0.429920285210865	og	-0.385482685267964	5.74884850834678E-09	NA	NA	-0.488518272942772	4.56487676135357	818209810041.16	DEMETER2	MUT.KRAS/DEL.merged.chr18:45357922-48616656	KRAS	KRAS__SMAD4__KRAS	SMAD4--KRAS	MUT.KRAS/DEL.merged.chr18:45357922-48616656__KRAS	MUT.KRAS_KRAS/DEL.merged.chr18:45357922-48616656_SMAD4__KRAS__DEMETER2	TRUE	event_exc	6	6	4	TRUE
SMAD4--KRAS__KRAS	FALSE	MUT.KRAS_KRAS/DEL.merged.chr18:45357922-48616656_SMAD4	first	DEL.merged.chr18:45357922-48616656	MUT.KRAS	687	152	41	104	0.394230769230769	DEL - MUT	34.2234	0.329071153846154	0.0005636915505	0.000153008262035	0.0388	0.0454	0.002595449078398	CO	0.000410683288466	FALSE	FALSE	TRUE	significant_permissive	KRAS	SMAD2,SMAD4	MUT	DEL	KRAS	SMAD4	5.87319440159036E-29	8.59323378918024E+033	21	35	18	203	-1.05457916438253	-0.979948857938854	-0.37102660130112	-0.287644229549067	0.917003261325184	54868.7486092231	67564.0203302817	3.75751702364986E+034	0.025253004547739	1010604.67112872	1	3.75751702364986E+034	1	1010604.67112872	0.147207934490518	1.36443256693042E-09	NA	2.464251025458E-12	NA	0.123206549084536	og	tsg	-0.658383569359493	-0.38306068722248	-0.219791997323899	0.257325859281598	0.345526825264782	og	-0.074630306443676	0.147207934490518	NA	NA	-0.163268689898581	0.917003261325184	0.025253004547739	AVANA	MUT.KRAS/DEL.merged.chr18:45357922-48616656	KRAS	KRAS__SMAD4__KRAS	SMAD4--KRAS	MUT.KRAS/DEL.merged.chr18:45357922-48616656__KRAS	MUT.KRAS_KRAS/DEL.merged.chr18:45357922-48616656_SMAD4__KRAS__AVANA	FALSE	event_inc	6	6	4	TRUE
SMAD4--KRAS__KRAS	FALSE	MUT.KRAS_KRAS/DEL.merged.chr18:45357922-48616656_SMAD4	first	DEL.merged.chr18:45357922-48616656	MUT.KRAS	687	152	41	104	0.394230769230769	DEL - MUT	34.2234	0.329071153846154	0.0005636915505	0.000153008262035	0.0388	0.0454	0.002595449078398	CO	0.000410683288466	FALSE	FALSE	TRUE	significant_permissive	KRAS	SMAD2,SMAD4	MUT	DEL	KRAS	SMAD4	9.63310360995148E-18	1.74491436673381E+019	23	39	25	96	-1.811	-0.727	0.207	0.1945	0.541157546965395	2092067.20201851	95.5359802362951	1.92293882699752E+019	507.174122612928	21.7439101352822	1	1.92293882699752E+019	1	21.7439101352822	0.050339200420063	3.81767506496544E-10	NA	7.30960136863246E-09	NA	0.866015571342487	og	tsg	-0.628222584425824	-0.968227140251023	-0.498781214252628	0.695312711410087	0.771695643093565	og	-1.084	0.050339200420063	NA	NA	-0.469445925998395	0.541157546965395	507.174122612928	DRIVE_ataris	MUT.KRAS/DEL.merged.chr18:45357922-48616656	KRAS	KRAS__SMAD4__KRAS	SMAD4--KRAS	MUT.KRAS/DEL.merged.chr18:45357922-48616656__KRAS	MUT.KRAS_KRAS/DEL.merged.chr18:45357922-48616656_SMAD4__KRAS__DRIVE_ataris	FALSE	gene	6	6	4	TRUE
SMAD4--KRAS__KRAS	FALSE	MUT.KRAS_KRAS/DEL.merged.chr18:45357922-48616656_SMAD4	first	DEL.merged.chr18:45357922-48616656	MUT.KRAS	687	152	41	104	0.394230769230769	DEL - MUT	34.2234	0.329071153846154	0.0005636915505	0.000153008262035	0.0388	0.0454	0.002595449078398	CO	0.000410683288466	FALSE	FALSE	TRUE	significant_permissive	KRAS	SMAD2,SMAD4	MUT	DEL	KRAS	SMAD4	1.80283155122622E-21	9.35362233065559E+025	14	25	16	203	-1.05810785366032	-0.822292659787787	-0.428840219645144	-0.287644229549067	1.30733083904644	6885.54181031653	436935.864647823	3.40740286027165E+026	95.6798878497631	900454.914301117	436935.864647823	3.40740286027165E+026	95.6798878497631	900454.914301117	0.054589967404835	3.42362298511034E-08	NA	2.79930851831978E-08	NA	0.073712286015264	og	tsg	-0.647521087565223	-0.376268163418561	-0.173002292106505	0.21654542599402	0.332725029531046	og	-0.235815193872532	0.054589967404835	NA	NA	-0.203265871312056	1.30733083904644	95.6798878497631	AVANA	MUT.KRAS/DEL.merged.chr18:45357922-48616656	KRAS	KRAS__SMAD4__KRAS	SMAD4--KRAS	MUT.KRAS/DEL.merged.chr18:45357922-48616656__KRAS	MUT.KRAS_KRAS/DEL.merged.chr18:45357922-48616656_SMAD4__KRAS__AVANA	TRUE	event_exc	6	6	4	TRUE
SMAD4--KRAS__KRAS	FALSE	MUT.KRAS_KRAS/DEL.merged.chr18:45357922-48616656_SMAD4	first	DEL.merged.chr18:45357922-48616656	MUT.KRAS	687	152	41	104	0.394230769230769	DEL - MUT	34.2234	0.329071153846154	0.0005636915505	0.000153008262035	0.0388	0.0454	0.002595449078398	CO	0.000410683288466	FALSE	FALSE	TRUE	significant_permissive	KRAS	SMAD2,SMAD4	MUT	DEL	KRAS	SMAD4	9.73883683274335E-29	5.1283010512806E+030	33	66	37	214	-0.81535690372204	-0.6287865463912	-0.09978898133541	-0.083882391023796	2.13725838848327	33881935.63158	64562.8476575341	2.76340606975086E+030	58967.644668754	5846.46025907652	64562.8476575341	2.76340606975086E+030	58967.644668754	5846.46025907652	0.000111771131421	0	NA	1.65312208366686E-12	NA	0.830943393756788	og	tsg	-0.454978769290888	-0.488761474784851	-0.168099958797971	0.318128666045248	0.338732767537575	og	-0.18657035733084	0.000111771131421	NA	NA	-0.32066151598688	2.13725838848327	58967.644668754	DEMETER2	MUT.KRAS/DEL.merged.chr18:45357922-48616656	KRAS	KRAS__SMAD4__KRAS	SMAD4--KRAS	MUT.KRAS/DEL.merged.chr18:45357922-48616656__KRAS	MUT.KRAS_KRAS/DEL.merged.chr18:45357922-48616656_SMAD4__KRAS__DEMETER2	TRUE	gene	6	6	4	TRUE
SMAD4--KRAS__KRAS	FALSE	MUT.KRAS_KRAS/DEL.merged.chr18:45357922-48616656_SMAD4	first	DEL.merged.chr18:45357922-48616656	MUT.KRAS	687	152	41	104	0.394230769230769	DEL - MUT	34.2234	0.329071153846154	0.0005636915505	0.000153008262035	0.0388	0.0454	0.002595449078398	CO	0.000410683288466	FALSE	FALSE	TRUE	significant_permissive	KRAS	SMAD2,SMAD4	MUT	DEL	KRAS	SMAD4	2.86408067285993E-26	2.05545459175578E+029	12	28	14	150	-1.988	-1.042	0.0485	0.2155	0.970392850319099	89594.2756047212	3875746.98929935	5.14613096901963E+029	22662250.5244875	3852908.01455823	1	5.14613096901963E+029	1	3852908.01455823	0.000450310273712	1.46549439250521E-14	NA	1.58324464649695E-10	NA	0.368909154167824	og	tsg	-0.740663929173109	-1.16952224699142	-0.472137864239002	0.712060998170886	0.929599113059537	og	-0.946	0.000450310273712	NA	NA	-0.69738438275242	0.970392850319099	22662250.5244875	DRIVE_ataris	MUT.KRAS/DEL.merged.chr18:45357922-48616656	KRAS	KRAS__SMAD4__KRAS	SMAD4--KRAS	MUT.KRAS/DEL.merged.chr18:45357922-48616656__KRAS	MUT.KRAS_KRAS/DEL.merged.chr18:45357922-48616656_SMAD4__KRAS__DRIVE_ataris	FALSE	event_exc	6	6	4	TRUE
SMAD4--KRAS__KRAS	FALSE	MUT.KRAS_KRAS/DEL.merged.chr18:45357922-48616656_SMAD4	first	DEL.merged.chr18:45357922-48616656	MUT.KRAS	687	152	41	104	0.394230769230769	DEL - MUT	34.2234	0.329071153846154	0.0005636915505	0.000153008262035	0.0388	0.0454	0.002595449078398	CO	0.000410683288466	FALSE	FALSE	TRUE	significant_permissive	KRAS	SMAD2,SMAD4	MUT	DEL	KRAS	SMAD4	7.86050447858881E-29	4.35723852433852E+032	15	32	17	150	-2.061	-1.4865	0.107	0.2155	1.15774988574792	1477368.43809561	748206.174918597	8.00720093875612E+032	9343969.93242375	205574.593961669	748206.174918597	8.00720093875612E+032	9343969.93242375	205574.593961669	0.000444897843808	4.44089209850063E-16	NA	1.46860301697416E-12	NA	0.486879862995496	og	tsg	-0.796002475187629	-1.24645138044787	-0.536279963413199	0.793927878282017	0.988803465579048	og	-0.5745	0.000444897843808	NA	NA	-0.710171417034667	1.15774988574792	9343969.93242375	DRIVE_ataris	MUT.KRAS/DEL.merged.chr18:45357922-48616656	KRAS	KRAS__SMAD4__KRAS	SMAD4--KRAS	MUT.KRAS/DEL.merged.chr18:45357922-48616656__KRAS	MUT.KRAS_KRAS/DEL.merged.chr18:45357922-48616656_SMAD4__KRAS__DRIVE_ataris	TRUE	event_inc	6	6	4	TRUE
SMAD4--KRAS__KRAS	FALSE	MUT.KRAS_KRAS/DEL.merged.chr18:45357922-48616656_SMAD4	first	DEL.merged.chr18:45357922-48616656	MUT.KRAS	687	152	41	104	0.394230769230769	DEL - MUT	34.2234	0.329071153846154	0.0005636915505	0.000153008262035	0.0388	0.0454	0.002595449078398	CO	0.000410683288466	FALSE	FALSE	TRUE	significant_permissive	KRAS	SMAD2,SMAD4	MUT	DEL	KRAS	SMAD4	3.70631116002564E-42	1.38933030151092E+046	21	52	25	278	-1.02314190301888	-0.730316401850861	-0.11523100451495	-0.078616214526247	5.27335697832248	2062194.27177109	1722858.31932283	8.85318905217589E+045	5431212.90117233	327178.597481076	1722858.31932283	8.85318905217589E+045	5431212.90117233	327178.597481076	1.27868978072598E-07	0	NA	0	NA	0.974674000459046	og	tsg	-0.537962348725937	-0.630715200158579	-0.207843526716727	0.402311458210044	0.436247268665262	og	-0.292825501168019	1.27868978072598E-07	NA	NA	-0.422871673441852	5.27335697832248	5431212.90117233	DEMETER2	MUT.KRAS/DEL.merged.chr18:45357922-48616656	KRAS	KRAS__SMAD4__KRAS	SMAD4--KRAS	MUT.KRAS/DEL.merged.chr18:45357922-48616656__KRAS	MUT.KRAS_KRAS/DEL.merged.chr18:45357922-48616656_SMAD4__KRAS__DEMETER2	TRUE	event_inc	6	6	4	TRUE
SMAD4--KRAS__KRAS	FALSE	MUT.KRAS_KRAS/DEL.merged.chr18:45357922-48616656_SMAD4	first	DEL.merged.chr18:45357922-48616656	MUT.KRAS	687	152	41	104	0.394230769230769	DEL - MUT	34.2234	0.329071153846154	0.0005636915505	0.000153008262035	0.0388	0.0454	0.002595449078398	CO	0.000410683288466	FALSE	FALSE	TRUE	significant_permissive	KRAS	SMAD2,SMAD4	MUT	DEL	KRAS	SMAD4	2.54840772411331E-21	6.66405280083606E+023	28	46	26	141	-1.06389645019766	-0.806856348976115	-0.312801038855647	-0.294029969491077	3.06840141844004	189541478.48606	1077842.28404223	1.67202808544057E+024	2010300.18958987	2759082.61336892	1077842.28404223	1.67202808544057E+024	2010300.18958987	2759082.61336892	0.00486320739609	5.80659964555252E-11	NA	4.22733847926793E-09	NA	0.418270696239942	og	tsg	-0.612612745380298	-0.389743686118354	-0.137517564997156	0.239548734044888	0.287712517070622	og	-0.257040101221548	0.00486320739609	NA	NA	-0.252226121121198	3.06840141844004	2010300.18958987	AVANA	MUT.KRAS/DEL.merged.chr18:45357922-48616656	KRAS	KRAS__SMAD4__KRAS	SMAD4--KRAS	MUT.KRAS/DEL.merged.chr18:45357922-48616656__KRAS	MUT.KRAS_KRAS/DEL.merged.chr18:45357922-48616656_SMAD4__KRAS__AVANA	TRUE	gene	6	6	4	TRUE
SOX4--ELF3__SOX4	FALSE	MUT.ELF3_ELF3/AMP.merged.chr6:20402398-21635028_SOX4	second	AMP.merged.chr6:20402398-21635028	MUT.ELF3	57	170	0	42	0	AMP - MUT	4.7056	0.112038095238095	0.004399637418493	0.000503721675925	0.0048	0.0048	0.003525954275082	ME	0.003895915742568	FALSE	FALSE	TRUE	significant_robust	ELF3	E2F3,SOX4	MUT	AMP	ELF3	SOX4	0.028356971885687	3.8133463906121	3	0	4	68	1.62049033478399	NA	2.21688979708747	2.22491795209858	1	1.06940173553091	NA	8.30119887078118	NA	11.3584538282738	1	8.30119887078118	1	11.3584538282738	NA	0.022259298594698	NA	NA	NA	0.718449211457114	tsg	og	2.00608251740437	-0.403956899987259	NA	0.189504701849159	0.2144521981381	og	-0.596399462303475	0.022259298594698	NA	NA	-0.593461601836417	1.06940173553091	11.3584538282738	SCORE	MUT.ELF3/AMP.merged.chr6:20402398-21635028	SOX4	ELF3__SOX4__SOX4	SOX4--ELF3	MUT.ELF3/AMP.merged.chr6:20402398-21635028__SOX4	MUT.ELF3_ELF3/AMP.merged.chr6:20402398-21635028_SOX4__SOX4__SCORE	TRUE	event_exc	2	2	2	TRUE
SOX4--ELF3__SOX4	FALSE	MUT.ELF3_ELF3/AMP.merged.chr6:20402398-21635028_SOX4	second	AMP.merged.chr6:20402398-21635028	MUT.ELF3	57	170	0	42	0	AMP - MUT	4.7056	0.112038095238095	0.004399637418493	0.000503721675925	0.0048	0.0048	0.003525954275082	ME	0.003895915742568	FALSE	FALSE	TRUE	significant_robust	ELF3	E2F3,SOX4	MUT	AMP	ELF3	SOX4	0.028356971885687	3.7808270850655	3	0	4	68	1.62049033478399	NA	2.21688979708747	2.22491795209858	1	1.04727606641329	NA	8.6215628803573	NA	11.821721460583	1	8.6215628803573	1	11.821721460583	NA	0.022259298594698	NA	NA	NA	0.718449211457114	tsg	og	2.00091089336241	-0.401522467007603	NA	0.182469259837492	0.219053207170111	og	-0.596399462303475	0.022259298594698	NA	NA	-0.583991726845095	1.04727606641329	11.821721460583	SCORE	MUT.ELF3/AMP.merged.chr6:20402398-21635028	SOX4	ELF3__SOX4__SOX4	SOX4--ELF3	MUT.ELF3/AMP.merged.chr6:20402398-21635028__SOX4	MUT.ELF3_ELF3/AMP.merged.chr6:20402398-21635028_SOX4__SOX4__SCORE	TRUE	event_inc	2	2	2	TRUE
SRC--BRAF__BRAF	FALSE	AMP.SRC_SRC/AMP.merged.chr7:139246316-140624564_BRAF	second	AMP.merged.chr7:139246316-140624564	AMP.SRC	104	101	0	46	0	AMP - AMP	3.8636	0.083991304347826	0.004711141000319	0.000661216312055	0.0148	0.0148	0.003645521350344	ME	0.004049924688264	FALSE	FALSE	TRUE	significant_robust	SRC	HIPK2,BRAF	AMP	AMP	SRC	BRAF	9.47536952029009E-05	2252.59189253197	4	26	19	233	-0.994532004377184	-0.00732281559528	-0.09105734428256	0.010646067804693	44622.2505278101	0.481800174565505	6254.79381776894	0.338442074002516	3.93111211981326	5.59393973202314	6254.79381776894	1	3.93111211981326	1	0.000437181505162	0.131296220405508	NA	0.000316489449804	NA	0.0001895226468	og	og	-0.160501052330576	-0.181689068268331	0.137141637484535	-0.077288988244082	0.121836419027878	og	-0.903474660094625	0.131296220405508	NA	NA	-0.10440008002425	0.481800174565505	5.59393973202314	DEMETER2	AMP.SRC/AMP.merged.chr7:139246316-140624564	BRAF	SRC__BRAF__BRAF	SRC--BRAF	AMP.SRC/AMP.merged.chr7:139246316-140624564__BRAF	AMP.SRC_SRC/AMP.merged.chr7:139246316-140624564_BRAF__BRAF__DEMETER2	FALSE	event_inc	2	2	0	TRUE
SRC--BRAF__BRAF	FALSE	AMP.SRC_SRC/AMP.merged.chr7:139246316-140624564_BRAF	second	AMP.merged.chr7:139246316-140624564	AMP.SRC	104	101	0	46	0	AMP - AMP	3.8636	0.083991304347826	0.004711141000319	0.000661216312055	0.0148	0.0148	0.003645521350344	ME	0.004049924688264	FALSE	FALSE	TRUE	significant_robust	SRC	HIPK2,BRAF	AMP	AMP	SRC	BRAF	3.14406080484928E-16	2582822908007291	11	26	43	204	-0.903576822857999	-0.00732281559528	-0.371262155370784	0.01034780946748	794203.374192589	1.07166936674616	4831168499433598	523911.128224539	2271599.64467212	39859822.0247228	4831168499433598	523911.128224539	2271599.64467212	39859822.0247228	1.08266728915396E-11	0.000237578812661	NA	2.47078542292556E-07	NA	5.77891068331837E-11	og	og	-0.241544371732497	-0.34506991743035	0.220862824122624	-0.097021111799921	0.221228205107647	og	-0.532314667487215	0.000237578812661	NA	NA	-0.248048805630429	1.07166936674616	39859822.0247228	DEMETER2	AMP.SRC/AMP.merged.chr7:139246316-140624564	BRAF	SRC__BRAF__BRAF	SRC--BRAF	AMP.SRC/AMP.merged.chr7:139246316-140624564__BRAF	AMP.SRC_SRC/AMP.merged.chr7:139246316-140624564_BRAF__BRAF__DEMETER2	TRUE	gene	2	2	0	TRUE
SRC--BRAF__BRAF	FALSE	AMP.SRC_SRC/AMP.merged.chr7:139246316-140624564_BRAF	second	AMP.merged.chr7:139246316-140624564	AMP.SRC	104	101	0	46	0	AMP - AMP	3.8636	0.083991304347826	0.004711141000319	0.000661216312055	0.0148	0.0148	0.003645521350344	ME	0.004049924688264	FALSE	FALSE	TRUE	significant_robust	SRC	HIPK2,BRAF	AMP	AMP	SRC	BRAF	0.52191241052458	0.212980299083046	70	21	8	57	1.55664365249152	1.1836092519465	1.62909966789098	1.54760658571801	0.666416790981108	0.34784648489119	0.163055080352479	0.623581290084304	0.178955990868713	0.499400754699391	1	1	1	1	0.426802104222252	0.78476489627163	NA	0.477091826403945	NA	0.814564035681347	og	og	1.43037504966812	0.021129495477483	-0.187923590245429	0.048356554507735	0.118437540260211	og	-0.072456015399455	0.78476489627163	NA	NA	-0.027227059030252	0.34784648489119	0.499400754699391	SCORE	AMP.SRC/AMP.merged.chr7:139246316-140624564	BRAF	SRC__BRAF__BRAF	SRC--BRAF	AMP.SRC/AMP.merged.chr7:139246316-140624564__BRAF	AMP.SRC_SRC/AMP.merged.chr7:139246316-140624564_BRAF__BRAF__SCORE	FALSE	event_inc	2	2	0	TRUE
SRC--BRAF__BRAF	FALSE	AMP.SRC_SRC/AMP.merged.chr7:139246316-140624564_BRAF	second	AMP.merged.chr7:139246316-140624564	AMP.SRC	104	101	0	46	0	AMP - AMP	3.8636	0.083991304347826	0.004711141000319	0.000661216312055	0.0148	0.0148	0.003645521350344	ME	0.004049924688264	FALSE	FALSE	TRUE	significant_robust	SRC	HIPK2,BRAF	AMP	AMP	SRC	BRAF	1.64967453159294E-18	4.83061385520892E+017	4	22	30	173	-1.15556401253949	-0.095717847800691	-0.672838826685265	-0.060551260398209	651683258923.058	2.97843665168771	6.29206397591688E+017	26790.0077783258	421154.796776058	354703.277105058	6.29206397591688E+017	26790.0077783258	421154.796776058	354703.277105058	4.34319247233361E-13	1.64002302054378E-05	NA	1.00901509370033E-10	NA	3.17523785042795E-14	og	og	-0.394781715310443	-0.485180348790028	0.297503760652906	-0.088196232546237	0.275872820683359	og	-0.482725185854222	1.64002302054378E-05	NA	NA	-0.396984116243791	2.97843665168771	354703.277105058	AVANA	AMP.SRC/AMP.merged.chr7:139246316-140624564	BRAF	SRC__BRAF__BRAF	SRC--BRAF	AMP.SRC/AMP.merged.chr7:139246316-140624564__BRAF	AMP.SRC_SRC/AMP.merged.chr7:139246316-140624564_BRAF__BRAF__AVANA	TRUE	gene	2	2	0	TRUE
SRC--BRAF__BRAF	FALSE	AMP.SRC_SRC/AMP.merged.chr7:139246316-140624564_BRAF	second	AMP.merged.chr7:139246316-140624564	AMP.SRC	104	101	0	46	0	AMP - AMP	3.8636	0.083991304347826	0.004711141000319	0.000661216312055	0.0148	0.0148	0.003645521350344	ME	0.004049924688264	FALSE	FALSE	TRUE	significant_robust	SRC	HIPK2,BRAF	AMP	AMP	SRC	BRAF	0.000125074929982	4232.51806203895	5	9	29	91	-1.486	0.062	-1.291	0.144	22.5051911975364	0.418036448518605	12376.071562512	0.122345206022907	0.894573393319195	1.61330440342228	12376.071562512	1	0.894573393319195	1	0.010911284408021	0.5253005096475	NA	0.00480059011696	NA	1.26958794801624E-05	og	og	-0.359409748338683	-0.415705223640162	0.326138459253995	-0.336860915989575	0.426427680375742	og	-0.195	0.5253005096475	NA	NA	-0.078844307650587	0.418036448518605	1.61330440342228	DRIVE_ataris	AMP.SRC/AMP.merged.chr7:139246316-140624564	BRAF	SRC__BRAF__BRAF	SRC--BRAF	AMP.SRC/AMP.merged.chr7:139246316-140624564__BRAF	AMP.SRC_SRC/AMP.merged.chr7:139246316-140624564_BRAF__BRAF__DRIVE_ataris	FALSE	gene	2	2	0	TRUE
SRC--BRAF__BRAF	TRUE	AMP.SRC_SRC/AMP.merged.chr7:139246316-140624564_BRAF	second	AMP.merged.chr7:139246316-140624564	AMP.SRC	104	101	0	46	0	AMP - AMP	3.8636	0.083991304347826	0.004711141000319	0.000661216312055	0.0148	0.0148	0.003645521350344	ME	0.004049924688264	FALSE	FALSE	TRUE	significant_robust	SRC	HIPK2,BRAF	AMP	AMP	SRC	BRAF	0.554166067935473	0.267309136472581	64	21	8	57	1.57609734986963	1.1836092519465	1.62909966789098	1.54760658571801	1.22660916212578	0.355291087630454	0.194751089595646	0.737305439928001	0.440086608500138	0.68828574268811	0.194751089595646	1	0.440086608500138	1	0.241989540659804	0.991814773030515	NA	0.490496476552817	NA	0.80644369709279	og	og	1.45799087795016	0.074366180971877	-0.196389733552264	0.025433685149769	0.096589867430619	og	-0.05300231802134	0.991814773030515	NA	NA	0.048932495822108	0.355291087630454	0.68828574268811	SCORE	AMP.SRC/AMP.merged.chr7:139246316-140624564	BRAF	SRC__BRAF__BRAF	SRC--BRAF	AMP.SRC/AMP.merged.chr7:139246316-140624564__BRAF	AMP.SRC_SRC/AMP.merged.chr7:139246316-140624564_BRAF__BRAF__SCORE	FALSE	event_exc	1	1	0	TRUE
SRC--BRAF__BRAF	TRUE	AMP.SRC_SRC/AMP.merged.chr7:139246316-140624564_BRAF	second	AMP.merged.chr7:139246316-140624564	AMP.SRC	104	101	0	46	0	AMP - AMP	3.8636	0.083991304347826	0.004711141000319	0.000661216312055	0.0148	0.0148	0.003645521350344	ME	0.004049924688264	FALSE	FALSE	TRUE	significant_robust	SRC	HIPK2,BRAF	AMP	AMP	SRC	BRAF	0.027514025946921	5.61771897695505	73	21	15	57	1.53362249257371	1.1836092519465	0.653418888935408	1.54760658571801	0.400294154004375	3.35907844435249	15.0614994541411	0.152275771268977	0.089364851614846	0.0021341611704	1	0.152275771268977	1	0.0021341611704	0.588435014645852	0.023023200463987	NA	0.143561900655024	NA	0.003416369595715	og	og	1.21841810489807	0.148311814260207	-0.054101393986963	-0.420891352462771	0.326680932189527	og	0.880203603638302	0.023023200463987	NA	NA	0.569203166722978	3.35907844435249	0.0021341611704	SCORE	AMP.SRC/AMP.merged.chr7:139246316-140624564	BRAF	SRC__BRAF__BRAF	SRC--BRAF	AMP.SRC/AMP.merged.chr7:139246316-140624564__BRAF	AMP.SRC_SRC/AMP.merged.chr7:139246316-140624564_BRAF__BRAF__SCORE	TRUE	gene	1	1	0	TRUE
